,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_balanced_accuracy,train_balanced_accuracy,model,subject,session,task,acquisition,run,processing,space,recording,split,description
331,4.30295205116272,0.034752607345581055,0.9000000000000001,0.9557142857142857,0.6666666666666666,0.7766990291262136,0.7931818181818182,0.8454761904761905,wCBLE,A09,,overt,,,ica,,,,
332,1.343423843383789,0.036901235580444336,0.8727272727272728,0.9663690476190476,0.15384615384615385,0.7755102040816326,0.5371212121212121,0.8326190476190476,wCBLE,A09,,overt,,,ica,,,,
333,2.151731014251709,0.03585648536682129,0.9409090909090909,0.9561904761904761,0.6363636363636364,0.8148148148148148,0.7848484848484849,0.8795238095238096,wCBLE,A09,,overt,,,ica,,,,
334,2.6263468265533447,0.036650657653808594,0.8863636363636364,0.966845238095238,0.6666666666666665,0.8224299065420562,0.7643939393939394,0.8811904761904762,wCBLE,A09,,overt,,,ica,,,,
335,2.0176186561584473,0.0366818904876709,0.7651515151515151,0.9573214285714285,0.4210526315789474,0.8269230769230769,0.6484848484848484,0.8755952380952381,wCBLE,A09,,overt,,,ica,,,,
336,0.09148645401000977,0.016973257064819336,0.9527777777777777,0.9863636363636363,0.5263157894736842,0.9056603773584905,0.6916666666666667,0.9313636363636364,tLDA,A09,,overt,,,ica,,,,
337,0.10248684883117676,0.018047571182250977,0.9090909090909091,0.9845833333333334,0.7000000000000001,0.897196261682243,0.8015151515151515,0.9235714285714285,tLDA,A09,,overt,,,ica,,,,
338,0.10448646545410156,0.017922163009643555,0.896969696969697,0.9885714285714287,0.5333333333333333,0.888888888888889,0.6818181818181819,0.9219047619047619,tLDA,A09,,overt,,,ica,,,,
339,0.09903335571289062,0.01744532585144043,0.9181818181818182,0.9879761904761906,0.4210526315789474,0.897196261682243,0.6484848484848484,0.9235714285714285,tLDA,A09,,overt,,,ica,,,,
340,0.10180282592773438,0.01728224754333496,0.9348484848484848,0.9844047619047619,0.5882352941176471,0.8727272727272727,0.7189393939393939,0.9185714285714286,tLDA,A09,,overt,,,ica,,,,
341,0.06405758857727051,0.009337425231933594,0.8363636363636364,0.9866666666666666,0.39999999999999997,0.8703703703703703,0.6280303030303029,0.9113095238095238,tLDA,A09,,overt,,,ica,,,,
342,2.480522394180298,0.03678250312805176,0.7636612021857924,0.9004904287296314,0.4,0.6607142857142858,0.64275956284153,0.7737172388335178,CBLE,A09,,covert,,,ica,,,,
343,1.69814133644104,0.03486061096191406,0.7172131147540984,0.9096661920582186,0.28571428571428575,0.6542056074766356,0.5758196721311475,0.7628276116648209,CBLE,A09,,covert,,,ica,,,,
344,4.095882892608643,0.036679744720458984,0.7256410256410256,0.9152958769493699,0.18181818181818185,0.7256637168141592,0.5185897435897435,0.8140888698995941,CBLE,A09,,covert,,,ica,,,,
345,1.3435585498809814,0.03508639335632324,0.6256410256410257,0.9288613544114506,0.2,0.6956521739130435,0.5352564102564102,0.8010574663533433,CBLE,A09,,covert,,,ica,,,,
346,1.7899384498596191,0.0378115177154541,0.7397435897435898,0.9103823969237342,0.3529411764705882,0.7142857142857142,0.607051282051282,0.8060243537705618,CBLE,A09,,covert,,,ica,,,,
347,2.6619760990142822,0.03660178184509277,0.7944444444444445,0.9072322085567118,0.43478260869565216,0.7049180327868851,0.6583333333333333,0.8147797750446757,CBLE,A09,,covert,,,ica,,,,
348,4.898626089096069,0.03571009635925293,0.7718579234972678,0.8942677846332332,0.4,0.6666666666666666,0.64275956284153,0.7707641196013288,wCBLE,A09,,covert,,,ica,,,,
349,4.285818338394165,0.0352475643157959,0.7472677595628415,0.9073458840900701,0.2608695652173913,0.6902654867256637,0.5594262295081966,0.79125138427464,wCBLE,A09,,covert,,,ica,,,,
350,3.245044231414795,0.035359859466552734,0.7423076923076923,0.9125186925870541,0.2,0.7017543859649122,0.5352564102564102,0.8027130954924162,wCBLE,A09,,covert,,,ica,,,,
351,4.476478099822998,0.03686690330505371,0.6717948717948719,0.9244285409100619,0.23529411764705882,0.7155963302752293,0.5602564102564103,0.8012710959196753,wCBLE,A09,,covert,,,ica,,,,
352,3.728283643722534,0.03470659255981445,0.8102564102564103,0.912785729544969,0.5555555555555556,0.7008547008547009,0.6923076923076923,0.8074663533433026,wCBLE,A09,,covert,,,ica,,,,
353,3.248616933822632,0.03751873970031738,0.7749999999999999,0.9092820351098497,0.3157894736842105,0.6782608695652174,0.5916666666666667,0.7880006307158625,wCBLE,A09,,covert,,,ica,,,,
354,0.08578038215637207,0.018043994903564453,0.6953551912568305,0.9668828771818805,0.3157894736842105,0.7863247863247863,0.5922131147540983,0.8517903285345145,tLDA,A09,,covert,,,ica,,,,
